player_name,tournaments,batting_runs,batting_balls,batting_innings,batting_average,batting_strike_rate,batting_fours,batting_sixes,bowling_wickets,bowling_runs,bowling_overs,bowling_economy,catches,stumpings,run_outs
Waqas Maqsood,psl,21,25,5,5.25,84.0,2,1,27,595,70.2,8.48,0,0,0
JS Malhotra,"it20s,odis",521,458,19,34.73,113.76,30,34,2,72,18.0,4.0,0,0,0
Ehsan Khan,odis,100,224,11,12.5,44.64,8,0,23,523,117.2,4.46,0,0,0
XM Marshall,"tests,odis",557,962,31,18.57,57.9,68,5,0,0,2.5,0.0,0,0,0
JE Cameron,"tests,odis",556,779,18,32.71,71.37,69,9,0,0,0.0,0.0,0,0,0
SW Poynter,"ntb,it20s,odis",555,464,37,25.23,119.61,40,8,0,0,0.0,0.0,0,0,0
Mudassar Bukhari,"it20s,odis",135,188,15,10.38,71.81,6,4,21,657,122.0,5.39,0,0,0
PG Dooley,bbl,54,65,12,13.5,83.08,6,1,25,527,71.8,7.34,0,0,0
AS Hansra,"it20s,odis",454,673,20,26.71,67.46,38,8,5,329,52.3,6.29,0,0,0
Ghulam Fatima,odis,11,25,7,3.67,44.0,0,0,27,584,130.5,4.48,0,0,0
NRT Gubbins,ntb,530,457,39,13.59,115.97,54,15,1,29,5.0,5.8,0,0,0
K Doriga,"it20s,odis",550,938,37,15.28,58.64,47,12,0,0,0.0,0.0,0,0,0
RM Farrell,"tests,odis",109,190,9,27.25,57.37,10,0,22,557,174.8,3.19,0,0,0
JAR Harris,ntb,68,78,12,8.5,87.18,6,0,24,898,94.3,9.52,0,0,0
Arafat Sunny,"it20s,odis",48,91,10,16.0,52.75,5,0,25,596,132.3,4.5,0,0,0
Tanvir Ahmed (1),"tests,odis",188,283,8,31.33,66.43,27,2,18,468,123.8,3.78,0,0,0
MK Lomror,ipl,526,372,35,18.14,141.4,33,30,1,123,15.0,8.2,0,0,0
DL Hemp,"it20s,odis",546,645,20,34.12,84.65,58,9,0,70,10.0,7.0,0,0,0
Priyansh Arya,ipl,545,298,18,30.28,182.89,60,31,0,0,0.0,0.0,0,0,0
RH Patel,ntb,25,27,5,12.5,92.59,2,0,26,817,105.0,7.78,0,0,0
AM Tribe,"ntb,odis",545,516,18,45.42,105.62,36,24,0,19,2.0,9.5,0,0,0
AC Botha,odis,264,400,17,20.31,66.0,28,2,14,419,99.0,4.23,0,0,0
D Mongia,odis,324,531,18,20.25,61.02,24,3,11,410,83.3,4.92,0,0,0
GA Edwards,ntb,3,5,2,3.0,60.0,0,0,27,487,57.3,8.49,0,0,0
IG Butler,"ntb,tests,odis",102,147,12,12.75,69.39,7,3,22,766,151.0,5.07,0,0,0
E Otieno,"it20s,odis",22,55,8,3.67,40.0,2,0,26,732,117.0,6.26,0,0,0
GA Lamb,"tests,odis",242,498,16,18.62,48.59,10,1,15,595,139.0,4.28,0,0,0
D Mohammed,"cpl,tests,odis",160,218,8,32.0,73.39,21,4,19,636,151.2,4.21,0,0,0
Hassan Nawaz,"psl,odis",539,397,17,44.92,135.77,28,35,0,11,1.0,11.0,0,0,0
Bilawal Bhatti,"psl,tests,odis",177,245,14,17.7,72.24,20,4,18,931,167.3,5.56,0,0,0
A Ndiraya,"it20s,odis",517,741,22,27.21,69.77,50,0,1,15,4.2,3.6,0,0,0
R Mutumbami,"tests,odis",536,895,35,16.75,59.89,65,6,0,0,0.0,0.0,0,0,0
Ghulam Shabber,"it20s,odis",535,767,24,23.26,69.75,53,5,0,0,0.0,0.0,0,0,0
BE Hendricks,"ipl,tests,odis",34,66,8,6.8,51.52,3,0,25,711,122.8,5.79,0,0,0
RI Walker,ntb,54,54,10,7.71,100.0,3,2,24,536,62.2,8.62,0,0,0
Sandeep Goud,odis,534,752,28,25.43,71.01,32,22,0,79,15.0,5.27,0,0,0
Bilal Asif,"psl,tests,odis",113,225,11,10.27,50.22,12,2,21,559,219.7,2.54,0,0,0
Irfan Khan,"psl,odis",473,387,31,21.5,122.22,34,21,3,47,5.0,9.4,0,0,0
PT Collins,"tests,odis",13,75,11,1.62,17.33,0,0,26,887,247.5,3.58,0,0,0
WT Smale,ntb,532,369,24,22.17,144.17,64,21,0,0,0.0,0.0,0,0,0
T Putthawong,odis,72,213,12,8.0,33.8,1,0,23,422,116.3,3.63,0,0,0
Nasum Ahmed,odis,171,201,11,19.0,85.07,17,6,18,652,144.2,4.52,0,0,0
Imran Nazir,odis,531,578,21,25.29,91.87,70,12,0,0,0.0,0.0,0,0,0
Sameen Gul,psl,10,17,3,10.0,58.82,1,0,26,697,82.0,8.5,0,0,0
BDH Stevens,"it20s,odis",169,163,10,18.78,103.68,13,3,18,248,41.8,5.93,0,0,0
S Glenn,odis,68,83,7,17.0,81.93,4,0,23,525,126.2,4.16,0,0,0
Bipul Sharma,ipl,187,123,17,23.38,152.03,11,9,17,566,71.0,7.97,0,0,0
DNT Zoysa,"ipl,odis",47,63,11,6.71,74.6,4,0,24,644,137.0,4.7,0,0,0
JOA Gordon,"it20s,odis",26,51,10,6.5,50.98,1,1,25,536,97.0,5.53,0,0,0
BI Kellaway,ntb,305,222,23,15.25,137.39,44,3,11,258,28.7,9.0,0,0,0
AM Peterson,odis,164,200,12,18.22,82.0,14,3,18,368,98.3,3.74,0,0,0
J Nyumbu,"tests,odis",83,216,19,5.93,38.43,3,3,22,1055,243.2,4.34,0,0,0
Zakir Hasan,"tests,odis",521,1115,25,21.71,46.73,62,5,0,0,0.0,0.0,0,0,0
S Shrivastava,odis,21,48,5,10.5,43.75,2,0,25,437,92.0,4.75,0,0,0
SMA Priyanjan,odis,420,520,20,23.33,80.77,47,3,5,226,44.2,5.12,0,0,0
Shariz Ahmad,odis,159,280,17,10.6,56.79,11,0,18,593,98.7,6.01,0,0,0
JS Foster,"ntb,tests",518,543,40,17.27,95.4,40,16,0,0,0.0,0.0,0,0,0
AA Jangoo,"cpl,tests,odis",517,569,23,25.85,90.86,35,19,0,0,0.0,0.0,0,0,0
ER Oza,"it20s,odis",217,309,14,15.5,70.23,25,0,15,219,68.0,3.22,0,0,0
TD Astle,"tests,odis",177,333,10,22.12,53.15,18,2,17,616,156.2,3.94,0,0,0
NB Mahwire,"tests,odis",176,415,18,14.67,42.41,22,2,17,709,163.3,4.34,0,0,0
M Manhas,ipl,514,470,38,22.35,109.36,43,10,0,42,7.0,6.0,0,0,0
NJ Selman,ntb,514,397,20,25.7,129.47,53,13,0,0,0.0,0.0,0,0,0
CD Wallace,odis,514,581,25,21.42,88.47,42,9,0,0,0.0,0.0,0,0,0
Arshad Khan,"ipl,odis",133,101,12,26.6,131.68,6,9,19,724,99.3,7.29,0,0,0
VC Drakes,"tests,odis",133,271,13,13.3,49.08,13,1,19,674,175.8,3.83,0,0,0
S Milenko,bbl,332,274,32,15.09,121.17,24,13,9,205,20.5,10.0,0,0,0
HJ Swindells,ntb,511,449,29,19.65,113.81,45,6,0,0,0.0,0.0,0,0,0
H Osinde,"it20s,odis",11,32,8,2.75,34.38,0,0,25,503,114.8,4.38,0,0,0
BB Sran,"ipl,odis",9,13,6,9.0,69.23,0,0,25,984,130.8,7.52,0,0,0
FIN Khushi,ntb,509,396,25,21.21,128.54,44,18,0,0,0.0,0.0,0,0,0
Aryan Lakra,odis,387,664,16,24.19,58.28,35,4,6,278,53.0,5.25,0,0,0
AS Rajpoot,ipl,26,41,7,5.2,63.41,2,1,24,790,88.2,8.96,0,0,0
JPR Scantlebury-Searles,"ipl,cpl",186,173,27,9.79,107.51,16,9,16,488,49.0,9.96,0,0,0
Arshad Iqbal,psl,4,10,4,4.0,40.0,0,0,25,757,83.3,9.08,0,0,0
I Kaia,"tests,odis",504,789,20,26.53,63.88,52,4,0,22,4.7,4.71,0,0,0
GE Plimmer,odis,504,734,23,22.91,68.66,54,4,0,0,0.0,0.0,0,0,0
NR Kumar,"cpl,it20s,odis",223,342,16,14.87,65.2,18,0,14,190,30.8,6.16,0,0,0
AH Maqsood,"it20s,odis",23,50,9,3.83,46.0,0,0,24,479,103.8,4.61,0,0,0
MJ Mason,"tests,odis",23,72,7,4.6,31.94,2,0,24,873,177.5,4.92,0,0,0
JD Cook,bbl,21,22,5,10.5,95.45,1,0,24,603,79.0,7.63,0,0,0
Khurram Chohan,"it20s,odis",81,143,10,11.57,56.64,5,2,21,441,88.3,4.99,0,0,0
SC Taylor,"tests,odis",501,1205,11,71.57,41.58,60,1,0,0,0.0,0.0,0,0,0
S Fouché,odis,261,385,10,26.1,67.79,22,2,12,264,51.0,5.18,0,0,0
Yash Thakur,ipl,0,0,0,0.0,0.0,0,0,25,748,73.8,10.13,0,0,0
JA Tattersall,ntb,500,404,34,20.83,123.76,41,6,0,0,0.0,0.0,0,0,0
B Shikongo,odis,20,60,14,5.0,33.33,1,0,24,800,138.0,5.8,0,0,0
WGAKK Kulasuriya,odis,99,218,21,5.82,45.41,13,0,20,839,174.0,4.82,0,0,0
Tanzid Hasan,odis,499,483,21,23.76,103.31,64,15,0,0,0.0,0.0,0,0,0
MJ Richardson,ntb,498,426,29,21.65,116.9,38,9,0,0,0.0,0.0,0,0,0
TC Smith,ntb,358,271,17,22.38,132.1,42,9,7,213,24.8,8.58,0,0,0
MF Hurst,"bbl,ntb",497,403,25,21.61,123.33,37,18,0,0,0.0,0.0,0,0,0
NB Cornwell,ntb,37,41,9,12.33,90.24,2,2,23,609,70.5,8.64,0,0,0
HW Podmore,ntb,36,62,9,5.14,58.06,0,0,23,642,72.2,8.9,0,0,0
TS Chisoro,"tests,odis",136,213,14,10.46,63.85,13,2,18,704,195.5,3.6,0,0,0
H Hiri,odis,435,786,32,15.54,55.34,30,5,3,113,17.0,6.65,0,0,0
Lalit Yadav,ipl,294,285,21,18.38,103.16,26,6,10,418,48.0,8.71,0,0,0
A Phillip,"cpl,tests,odis",134,306,15,22.33,43.79,12,3,18,954,160.5,5.94,0,0,0
DA Griffiths,ntb,34,30,4,11.33,113.33,1,2,23,674,72.7,9.28,0,0,0
S Tippoch,"it20s,odis",174,398,18,9.67,43.72,10,0,16,199,67.7,2.94,0,0,0
BC Brown,ntb,493,411,35,15.9,119.95,40,10,0,0,0.0,0.0,0,0,0
H Patel,"it20s,odis",313,317,18,18.41,98.74,37,9,9,285,44.7,6.38,0,0,0
LCN Smith,odis,53,56,5,26.5,94.64,5,0,22,415,96.7,4.29,0,0,0
RMMP Rathnayake,"tests,odis",212,355,7,30.29,59.72,25,3,14,417,115.8,3.6,0,0,0
SF Burger,"it20s,odis",311,318,16,20.73,97.8,21,5,9,397,64.0,6.2,0,0,0
JJ Atkinson,"it20s,odis",491,477,17,30.69,102.94,37,21,0,0,0.0,0.0,0,0,0
TAR Scriven,ntb,110,107,12,10.0,102.8,8,3,19,490,58.0,8.45,0,0,0
JA Prestwidge,bbl,149,124,14,14.9,120.16,11,8,17,461,59.3,7.77,0,0,0
C Tear,odis,489,628,19,30.56,77.87,51,7,0,0,0.0,0.0,0,0,0
AW O'Brien,bbl,68,68,11,13.6,100.0,3,2,21,559,78.0,7.17,0,0,0
Amad Butt,psl,127,88,14,14.11,144.32,9,8,18,571,61.3,9.31,0,0,0
G Snyman,"it20s,odis",167,123,13,11.93,135.77,18,8,16,456,74.3,6.13,0,0,0
LG Pretorius,"ntb,tests,odis",486,473,10,54.0,102.75,49,14,0,0,0.0,0.0,0,0,0
LR Down,odis,486,783,31,16.76,62.07,43,6,0,0,0.0,0.0,0,0,0
KS Lokuarachchi,odis,164,214,12,14.91,76.64,7,3,16,495,110.0,4.5,0,0,0
RM Pyrah,ntb,83,77,12,10.38,107.79,6,3,20,505,67.0,7.54,0,0,0
K Goud,odis,23,37,7,7.67,62.16,2,0,23,629,113.7,5.53,0,0,0
Yasir Khan,psl,482,347,20,24.1,138.9,53,20,0,0,0.0,0.0,0,0,0
H Hameed,"ntb,tests",480,1402,21,24.0,34.24,53,2,0,0,0.0,0.0,0,0,0
WER Somerville,"bbl,tests",118,492,11,13.11,23.98,9,0,18,908,266.3,3.41,0,0,0
CD Hinchliffe,bbl,98,121,17,8.91,80.99,5,1,19,479,60.0,7.98,0,0,0
NR Hobson,bbl,477,356,29,25.11,133.99,35,21,0,0,0.0,0.0,0,0,0
TA Wood,ntb,456,324,14,38.0,140.74,51,10,1,56,6.0,9.33,0,0,0
AM Guruge,"it20s,odis",16,35,5,16.0,45.71,1,0,23,430,69.3,6.2,0,0,0
B Evans,"tests,odis",136,172,17,9.71,79.07,11,2,17,736,143.3,5.13,0,0,0
RS Williams,odis,476,994,33,15.35,47.89,44,2,0,0,0.0,0.0,0,0,0
EJ Byrom,ntb,475,331,33,14.84,143.5,47,23,0,0,0.0,0.0,0,0,0
Shuvagata Hom,"it20s,tests,odis",315,524,19,22.5,60.11,38,0,8,552,144.0,3.83,0,0,0
JE Poysden,ntb,13,11,7,6.5,118.18,1,0,23,734,91.7,8.01,0,0,0
AW Gorvin,ntb,93,89,11,15.5,104.49,4,2,19,561,64.2,8.74,0,0,0
Suhrawadi Shuvo,"tests,odis",113,175,12,12.56,64.57,10,1,18,714,176.7,4.04,0,0,0
Basil Thampi,ipl,32,35,7,32.0,91.43,1,1,22,844,86.8,9.72,0,0,0
RK Oliver,ntb,472,373,22,22.48,126.54,57,9,0,0,0.0,0.0,0,0,0
S Sohal,"ipl,cpl,it20s",451,347,24,19.61,129.97,40,23,1,9,2.0,4.5,0,0,0
Y Cariah,"cpl,odis",171,223,10,19.0,76.68,14,1,15,748,111.3,6.72,0,0,0
SJ Erwee,tests,471,1100,19,26.17,42.82,56,0,0,0,0.0,0.0,0,0,0
Jay Odedra,odis,31,58,8,5.17,53.45,0,3,22,531,137.0,3.88,0,0,0
KV Morea,odis,71,115,12,11.83,61.74,5,1,20,453,115.0,3.94,0,0,0
RR Simmonds,cpl,30,13,4,30.0,230.77,3,2,22,520,65.0,8.0,0,0,0
N Shree Charani,odis,9,12,5,2.25,75.0,0,1,23,831,158.2,5.25,0,0,0
Akash Madhwal,ipl,8,14,2,8.0,57.14,0,0,23,550,58.7,9.38,0,0,0
MA Wallace,ntb,468,409,28,17.33,114.43,46,7,0,0,0.0,0.0,0,0,0
N Sibanda,"it20s,odis",108,233,13,10.8,46.35,6,0,18,545,135.8,4.01,0,0,0
Z James,odis,228,488,23,10.36,46.72,22,1,12,438,88.0,4.98,0,0,0
S Movva,odis,468,728,22,29.25,64.29,30,4,0,0,0.0,0.0,0,0,0
BAD Manenti,bbl,87,97,12,9.67,89.69,3,2,19,629,83.5,7.53,0,0,0
B Bhandari,"it20s,odis",467,589,30,18.68,79.29,39,15,0,0,0.0,0.0,0,0,0
V Krishnamurthy,odis,406,468,22,21.37,86.75,48,4,3,53,18.0,2.94,0,0,0
J Lewis,"ntb,tests,odis",65,90,9,8.12,72.22,8,0,20,549,149.3,3.68,0,0,0
J Kila,"it20s,odis",245,289,16,18.85,84.78,23,7,11,260,53.2,4.89,0,0,0
KDK Vithanage,"tests,odis",445,572,22,23.42,77.8,55,9,1,146,31.0,4.71,0,0,0
Ahsan Ali,psl,444,335,18,26.12,132.54,49,13,1,9,1.0,9.0,0,0,0
TB de Bruyn,tests,464,1009,25,19.33,45.99,68,2,0,69,17.0,4.06,0,0,0
A Hartley,odis,4,28,5,4.0,14.29,0,0,23,713,168.7,4.23,0,0,0
A Raghuvanshi,ipl,463,319,18,28.94,145.14,46,16,0,0,0.0,0.0,0,0,0
C White,"tests,odis",223,369,7,44.6,60.43,24,3,12,331,86.0,3.85,0,0,0
N Chaiwai,"it20s,odis",462,754,27,24.32,61.27,38,0,0,5,2.0,2.5,0,0,0
Mohammad Irfan (4),psl,21,21,8,4.2,100.0,1,1,22,573,63.0,9.1,0,0,0
C Sakariya,"ipl,odis",20,31,8,3.33,64.52,3,0,22,633,82.0,7.72,0,0,0
Ihsanullah,"psl,odis",0,3,1,0.0,0.0,0,0,23,415,57.0,7.28,0,0,0
VRV Singh,"ipl,tests,odis",59,57,9,8.43,103.51,11,0,20,989,183.3,5.39,0,0,0
HJ Nielsen,bbl,458,383,30,20.82,119.58,40,7,0,0,0.0,0.0,0,0,0
Tayyab Tahir,"psl,odis",458,367,21,26.94,124.8,48,12,0,0,0.0,0.0,0,0,0
SC van Schalkwyk,odis,138,224,9,17.25,61.61,12,3,16,483,82.0,5.89,0,0,0
MO Odumbe,odis,318,351,10,45.43,90.6,30,2,7,303,60.0,5.05,0,0,0
J Maguire,odis,77,124,16,7.0,62.1,2,0,19,637,152.2,4.19,0,0,0
NJ Carey,odis,136,139,10,27.2,97.84,9,0,16,482,122.8,3.92,0,0,0
AL Menaria,ipl,395,354,23,18.81,111.58,24,17,3,140,18.3,7.64,0,0,0
CM McBride,odis,395,558,18,23.24,70.79,50,2,3,88,22.0,4.0,0,0,0
Nasir Aziz,"it20s,odis",94,141,8,11.75,66.67,12,0,18,445,67.0,6.64,0,0,0
R Chopra,odis,454,608,18,25.22,74.67,40,10,0,0,0.0,0.0,0,0,0
C McKerr,ntb,53,62,14,7.57,85.48,3,0,20,769,72.0,10.68,0,0,0
Najibullah Zadran,"cpl,psl",452,384,23,20.55,117.71,32,21,0,0,0.0,0.0,0,0,0
HDJ Siegers,"it20s,odis",292,283,16,19.47,103.18,28,3,8,131,26.0,5.04,0,0,0
J Gumbie,"tests,odis",452,710,17,26.59,63.66,52,1,0,0,0.0,0.0,0,0,0
TK Patel,"cpl,it20s,odis",91,176,9,13.0,51.7,8,0,18,286,59.5,4.81,0,0,0
J Suchith,ipl,70,61,9,17.5,114.75,6,3,19,587,70.0,8.39,0,0,0
S Horley,odis,268,344,5,67.0,77.91,31,0,9,75,22.2,3.38,0,0,0
PJ Malan,"ntb,tests",445,741,17,26.18,60.05,39,10,0,5,2.0,2.5,0,0,0
Shorna Akter,odis,245,361,22,15.31,67.87,17,5,10,308,67.3,4.57,0,0,0
LB Williams,"ipl,tests,odis",44,99,7,6.29,44.44,6,0,20,532,104.5,5.09,0,0,0
IT Guha,"tests,odis",64,278,4,21.33,23.02,4,0,19,283,123.2,2.3,0,0,0
Asif Afridi,"psl,tests",23,31,7,7.67,74.19,2,1,21,397,80.8,4.91,0,0,0
JM Fields,"tests,odis",443,732,12,44.3,60.52,54,0,0,0,0.0,0.0,0,0,0
M Wright,bbl,442,365,18,26.0,121.1,30,18,0,0,0.0,0.0,0,0,0
CS Sandri,"bbl,it20s",222,193,10,37.0,115.03,14,7,11,228,37.0,6.16,0,0,0
S Mostary,odis,441,665,27,22.05,66.32,50,3,0,101,15.2,6.66,0,0,0
PJ Horton,ntb,440,372,20,24.44,118.28,41,6,0,0,0.0,0.0,0,0,0
Haseeb Amjad,"it20s,odis",40,30,6,10.0,133.33,3,2,20,333,61.8,5.39,0,0,0
R Gunasekera,"it20s,odis",440,617,22,20.0,71.31,36,13,0,0,0.0,0.0,0,0,0
BB Chari,"tests,odis",440,1041,28,15.71,42.27,38,8,0,12,3.0,4.0,0,0,0
CD Cumming,"tests,odis",440,1188,21,22.0,37.04,58,2,0,0,0.0,0.0,0,0,0
AR White,odis,299,486,23,13.0,61.52,23,0,7,248,54.2,4.58,0,0,0
AWJ Auguste,"cpl,odis",437,370,25,19.0,118.11,40,17,0,0,0.0,0.0,0,0,0
Hannan Sarkar,"tests,odis",437,942,21,20.81,46.39,41,2,0,13,0.5,26.0,0,0,0
Sidra Nawaz,odis,437,835,53,10.4,52.34,37,0,0,0,0.0,0.0,0,0,0
M Taniyama,it20s,236,211,8,29.5,111.85,30,3,10,120,24.0,5.0,0,0,0
VY Mahesh,ipl,15,27,5,7.5,55.56,0,0,21,475,56.5,8.41,0,0,0
DM Dupavillon,"cpl,ntb,odis",34,31,6,11.33,109.68,2,1,20,419,55.8,7.5,0,0,0
A Johnson,odis,434,442,19,22.84,98.19,52,23,0,14,4.0,3.5,0,0,0
IA Karim,"it20s,odis",433,429,11,48.11,100.93,47,9,0,0,0.0,0.0,0,0,0
A Sharafu,odis,433,599,26,16.65,72.29,43,10,0,12,2.0,6.0,0,0,0
TBM de Leede,odis,113,205,9,14.12,55.12,10,1,16,394,77.8,5.06,0,0,0
HJ Thomas,odis,92,173,11,9.2,53.18,13,0,17,335,100.3,3.34,0,0,0
JW Jenner,"it20s,odis",431,416,15,39.18,103.61,35,14,0,13,1.0,13.0,0,0,0
RO Hinds,"tests,odis",211,592,13,16.23,35.64,24,2,11,696,208.7,3.34,0,0,0
RP Jones,ntb,430,377,28,33.08,114.06,34,5,0,8,1.0,8.0,0,0,0
T Ruma,"it20s,odis",389,567,16,29.92,68.61,39,2,2,27,7.0,3.86,0,0,0
TL Chivanga,"tests,odis",89,237,17,7.42,37.55,10,3,17,789,160.2,4.93,0,0,0
PA Chatterji,"it20s,odis",248,376,15,17.71,65.96,20,1,9,401,84.8,4.73,0,0,0
Murshida Khatun,odis,428,747,26,17.83,57.3,56,1,0,0,0.0,0.0,0,0,0
JJ van der Wath,"ipl,odis",107,86,11,13.38,124.42,4,9,16,682,99.8,6.83,0,0,0
AN Davidson-Richards,"tests,odis",267,384,8,53.4,69.53,26,1,8,189,40.0,4.72,0,0,0
A Canning,odis,106,184,17,7.07,57.61,7,2,16,519,135.2,3.84,0,0,0
LR Johnson,"cpl,tests,odis",425,895,20,21.25,47.49,57,2,0,9,4.0,2.25,0,0,0
GFB Scott,ntb,365,347,27,21.47,105.19,20,13,3,127,12.3,10.3,0,0,0
BD Cotton,ntb,45,37,5,22.5,121.62,2,2,19,461,51.7,8.92,0,0,0
FC Wilson,"tests,odis",425,486,20,23.61,87.45,38,5,0,0,0.0,0.0,0,0,0
I Wardlaw,"it20s,odis",24,38,9,4.8,63.16,2,0,20,646,108.7,5.94,0,0,0
DLS van Bunge,"it20s,odis",304,521,13,25.33,58.35,27,6,6,189,26.2,7.22,0,0,0
Khadija Tul Kubra,"it20s,odis",24,68,8,4.8,35.29,2,0,20,446,113.3,3.94,0,0,0
SA Asnodkar,ipl,423,337,19,21.15,125.52,56,10,0,0,0.0,0.0,0,0,0
AW Gale,ntb,423,391,22,20.14,108.18,46,4,0,0,0.0,0.0,0,0,0
BG Rogers,"tests,odis",322,470,12,26.83,68.51,41,1,5,198,28.0,7.07,0,0,0
Sultana Khatun,odis,40,85,9,5.0,47.06,4,0,19,490,124.8,3.93,0,0,0
SL Kalis,"it20s,odis",359,517,13,29.92,69.44,29,5,3,76,16.0,4.75,0,0,0
R Rijke,"it20s,odis",239,329,14,18.38,72.64,23,2,9,151,37.0,4.08,0,0,0
Jubair Hossain,"tests,odis",18,97,5,4.5,18.56,2,0,20,621,138.2,4.49,0,0,0
Craig Cachopa,ntb,417,300,21,27.8,139.0,36,17,0,0,0.0,0.0,0,0,0
MM Letsoalo,odis,17,53,6,5.67,32.08,1,0,20,464,142.7,3.25,0,0,0
HNA Conway,bbl,16,19,5,5.33,84.21,1,0,20,673,80.2,8.4,0,0,0
NRJ Young,cpl,136,137,16,12.36,99.27,4,9,14,424,50.3,8.42,0,0,0
AM Ghazanfar,"cpl,ntb",56,42,6,11.2,133.33,3,6,18,416,62.0,6.71,0,0,0
Munir Dar,"it20s,odis",76,65,7,10.86,116.92,8,3,17,316,50.3,6.28,0,0,0
FA Sargent,odis,36,75,7,9.0,48.0,2,0,19,729,126.0,5.79,0,0,0
KS Bharat,"ipl,tests",415,576,20,23.06,72.05,30,14,0,0,0.0,0.0,0,0,0
T Webster,cpl,414,385,24,20.7,107.53,44,15,0,9,1.0,9.0,0,0,0
M Daniels,odis,34,66,7,34.0,51.52,4,0,19,627,167.3,3.75,0,0,0
A Nao,odis,54,68,15,7.71,79.41,4,1,18,692,140.3,4.93,0,0,0
FC Jonas,odis,14,54,10,3.5,25.93,0,0,20,810,185.0,4.38,0,0,0
PM Pushpakumara,"tests,odis",113,249,10,14.12,45.38,15,3,15,632,162.3,3.89,0,0,0
OAC Banks,"tests,odis",153,353,8,30.6,43.34,15,2,13,570,163.2,3.49,0,0,0
AJ Redmond,"tests,odis",372,778,20,19.58,47.81,52,2,2,69,15.0,4.6,0,0,0
EO Leonard,ntb,11,19,5,3.67,57.89,0,0,20,268,36.0,7.44,0,0,0
N Niranjana,"tests,odis",51,142,7,8.5,35.92,7,0,18,386,104.2,3.71,0,0,0
WAR Fraine,ntb,410,277,33,17.83,148.01,36,17,0,0,0.0,0.0,0,0,0
JM De Caires,ntb,170,146,16,12.14,116.44,16,5,12,371,38.3,9.68,0,0,0
T Kelly,bbl,409,346,27,20.45,118.21,26,11,0,0,0.0,0.0,0,0,0
RJ Kirtley,"tests,odis",29,115,6,4.83,25.22,1,1,19,524,158.8,3.3,0,0,0
SD Robson,"ntb,tests",408,812,14,29.14,50.25,50,3,0,0,0.0,0.0,0,0,0
RJ Trott,"it20s,odis",108,195,6,54.0,55.38,8,1,15,194,43.7,4.44,0,0,0
O Kamchomphu,"it20s,odis",48,87,13,6.0,55.17,2,0,18,308,87.8,3.51,0,0,0
BD Glover,"ntb,odis",47,66,10,23.5,71.21,6,0,18,785,106.3,7.38,0,0,0
G Candiru,it20s,107,131,5,35.67,81.68,8,0,15,100,24.0,4.17,0,0,0
Z Groenewald,"it20s,odis",67,75,6,22.33,89.33,6,3,17,197,45.0,4.38,0,0,0
RD Shah,odis,407,632,14,29.07,64.4,49,2,0,0,0.0,0.0,0,0,0
J Royal,cpl,26,28,8,6.5,92.86,2,1,19,413,55.3,7.46,0,0,0
JJC Lawson,"tests,odis",26,41,8,8.67,63.41,3,0,19,600,128.2,4.68,0,0,0
Ayesha Zafar,odis,406,735,27,15.62,55.24,55,0,0,15,4.0,3.75,0,0,0
CT Steel,ntb,165,134,16,16.5,123.13,15,4,12,434,44.0,9.86,0,0,0
BC Fortuin,"ntb,odis",65,99,10,8.12,65.66,3,1,17,626,112.5,5.56,0,0,0
MJG Nielsen,odis,25,47,6,6.25,53.19,2,0,19,457,121.0,3.78,0,0,0
BL Couch,bbl,24,32,7,8.0,75.0,2,0,19,441,53.0,8.32,0,0,0
Shahid Nazir,tests,84,174,7,14.0,48.28,9,1,16,485,141.0,3.44,0,0,0
F Overdijk,odis,224,456,13,20.36,49.12,15,0,9,224,48.0,4.67,0,0,0
Dilbar Hussain,"bbl,psl",23,23,3,23.0,100.0,2,1,19,386,47.3,8.15,0,0,0
K Alleyne,cpl,342,253,19,18.0,135.18,25,20,3,64,5.3,12.0,0,0,0
B Ward,"it20s,odis",182,218,9,26.0,83.49,19,2,11,252,43.2,5.84,0,0,0
PKD Chase,odis,22,31,8,3.67,70.97,1,1,19,726,104.8,6.93,0,0,0
G Dempsey,odis,122,184,13,20.33,66.3,8,0,14,556,116.5,4.77,0,0,0
Mohammad Asghar,psl,1,5,3,1.0,20.0,0,0,20,467,60.7,7.7,0,0,0
ID Blackwell,"tests,odis",141,221,19,8.29,63.8,17,0,13,633,159.0,3.98,0,0,0
HP Tillakaratne,"tests,odis",401,723,16,28.64,55.46,37,0,0,0,0.0,0.0,0,0,0
FL Mackay,odis,121,193,12,15.12,62.69,12,0,14,471,101.7,4.63,0,0,0
WS Davis,ntb,20,35,9,4.0,57.14,1,0,19,616,67.8,9.08,0,0,0
Mahedi Hasan,odis,118,187,10,14.75,63.1,9,2,14,430,88.2,4.88,0,0,0
CT Mumba,"tests,odis",57,162,11,8.14,35.19,4,1,17,690,145.2,4.75,0,0,0
MDT Kamini,"tests,odis",397,705,11,44.11,56.31,50,5,0,30,5.0,6.0,0,0,0
Anureet Singh,ipl,36,47,8,9.0,76.6,2,1,18,606,68.7,8.83,0,0,0
GH Worker,"cpl,odis",356,459,16,27.38,77.56,26,8,2,63,7.3,8.59,0,0,0
PRCS Kumarihami,"it20s,odis",335,799,23,16.75,41.93,28,0,3,259,59.3,4.37,0,0,0
